path	status	page_count	overflow	overlap	empty_page	off_canvas	text_overlap	has_signal	elapsed_ms	error
samples/task2243/36386907_gyeoljae_sewoon.hwpx	CLEAN	5	0	0	0			0	276	
samples/task2243/36395325_gyeoljae_consulting.hwpx	CLEAN	5	0	0	0			0	243	
samples/task2279/36353832_gyeoljae.hwpx	CLEAN	2	0	0	0			0	151	
samples/task2279/36358528_gyeoljae.hwpx	ANOMALY	2	1	0	0			1	155	
samples/task2279/36365360_gyeoljae.hwpx	CLEAN	2	0	0	0			0	146	
samples/task2279/36376848_gyeoljae.hwpx	CLEAN	1	0	0	0			0	130	
samples/task2279/36378128_gyeoljae.hwpx	CLEAN	2	0	0	0			0	158	
samples/task2279/36378481_gyeoljae.hwpx	CLEAN	2	0	0	0			0	133	
samples/task2279/36394733_gyeoljae.hwpx	CLEAN	2	0	0	0			0	125	
samples/task2279/36395825_gyeoljae.hwpx	ANOMALY	2	1	0	0			1	128	
samples/task2279/36398724_gyeoljae.hwpx	CLEAN	2	0	0	0			0	136	
samples/task2279/36404953_gyeoljae.hwpx	ANOMALY	1	0	2	0			1	155	
samples/task2279/36406174_gyeoljae.hwpx	CLEAN	2	0	0	0			0	136	
samples/task2279/36407074_gyeoljae.hwpx	ANOMALY	2	2	0	0			1	141	
samples/task2279/36410902_gyeoljae.hwpx	CLEAN	2	0	0	0			0	142	
samples/task2279/36417406_gyeoljae.hwpx	ANOMALY	2	1	0	0			1	182	
samples/task2279/36423194_gyeoljae.hwpx	CLEAN	2	0	0	0			0	142	
samples/task2279/36423558_gyeoljae.hwpx	CLEAN	2	0	0	0			0	129	
samples/task2279/36425476_gyeoljae.hwpx	CLEAN	2	0	0	0			0	152	
samples/task2279/36433160_gyeoljae.hwpx	CLEAN	2	0	0	0			0	133	
samples/task2279/36434078_gyeoljae.hwpx	CLEAN	2	0	0	0			0	130	
samples/task2279/36437313_gyeoljae.hwpx	CLEAN	2	0	0	0			0	169	
samples/task2279/36446358_gyeoljae.hwpx	CLEAN	2	0	0	0			0	138	
samples/task2279/36455850_gyeoljae.hwpx	CLEAN	2	0	0	0			0	146	
samples/task2279/36456688_gyeoljae.hwpx	CLEAN	2	0	0	0			0	138	
samples/task2279/36477251_gyeoljae.hwpx	CLEAN	2	0	0	0			0	149	
samples/task2279/36477373_gyeoljae.hwpx	CLEAN	2	0	0	0			0	162	
samples/task2287/1342000_edu_curriculum_map.hwp	ANOMALY	413	90	0	0			1	46662	
samples/task2311/156744475_nano_plan_poster.hwpx	ANOMALY	3	5	0	0			1	332	
samples/task2319/20544835_jinan_apt_form.hwp	ANOMALY	2	2	0	0			1	328	
samples/task2322/19439117_gokseong_voucher_form.hwp	ANOMALY	2	2	0	0			1	318	
samples/task2322/20862337_cheongyang_voucher_form.hwp	ANOMALY	2	2	0	0			1	499	
samples/task2430/1382000_domestic_violence_survey.hwp	ANOMALY	39	14	0	0			1	2152	
samples/task3236/issue3236_split_table.hwpx	CLEAN	2	0	0	0			0	266	
samples/task3307/issue3307_outline_number.hwpx	ANOMALY	9	3	0	0			1	394	
samples/tb-img-03.hwp	CLEAN	1	0	0	0			0	100	
samples/test-image.hwp	CLEAN	5	0	0	0			0	95	
samples/test-image.hwpx	CLEAN	5	0	0	0			0	118	
samples/test-image2.hwp	ANOMALY	1	2	0	0			1	123	
samples/text-align-2.hwp	CLEAN	1	0	0	0			0	185	
samples/text-align.hwp	CLEAN	1	0	0	0			0	166	
samples/textbox-under-image.hwp	CLEAN	1	0	0	0			0	88	
samples/unicode/각 항목에 명시되어 있는_유니코드.hwp	CLEAN	1	0	0	0			0	85	
samples/valign_fixtures/cell_vbottom_nested_overcount.hwpx	CLEAN	1	0	0	0			0	95	
samples/valign_fixtures/cell_vcenter_multi_nested_overcount.hwpx	CLEAN	1	0	0	0			0	106	
samples/valign_fixtures/cell_vcenter_nested_undercount.hwpx	CLEAN	1	0	0	0			0	83	
samples/valign_fixtures/centered_cell_nested_table.hwpx	CLEAN	1	0	0	0			0	86	
samples/water-mark.hwp	CLEAN	1	0	0	0			0	121	
samples/누름틀-2024.hwp	CLEAN	1	0	0	0			0	96	
samples/누름틀-2024.hwpx	CLEAN	1	0	0	0			0	92	
samples/대각선샘플.hwp	CLEAN	1	0	0	0			0	99	
samples/대각선샘플.hwpx	CLEAN	1	0	0	0			0	124	
samples/대각선샘플3.hwp	CLEAN	1	0	0	0			0	206	
samples/대각선샘플3.hwpx	CLEAN	1	0	0	0			0	166	
samples/대각선샘플4.hwp	CLEAN	1	0	0	0			0	193	
samples/대각선샘플4.hwpx	CLEAN	1	0	0	0			0	166	
samples/대각선샘플5.hwp	CLEAN	1	0	0	0			0	164	
samples/대각선샘플5.hwpx	CLEAN	1	0	0	0			0	148	
samples/복학원서.hwp	ANOMALY	1	0	1	0			1	242	
samples/복학원서.hwpx	ANOMALY	1	0	1	0			1	220	
samples/셀보호.hwp	CLEAN	1	0	0	0			0	121	
samples/셀보호.hwpx	CLEAN	1	0	0	0			0	106	
samples/셀보호2.hwp	ANOMALY	1	1	0	0			1	118	
samples/셀보호2.hwpx	ANOMALY	1	1	0	0			1	101	
samples/수식-문자처럼취급-아님.hwp	CLEAN	1	0	0	0			0	89	
samples/수식-문자처럼취급-아님.hwpx	CLEAN	1	0	0	0			0	78	
samples/정책연구용역사업 중간진도보고서(살아있는 간장 기증자의 의학적 선별기준 연구).hwp	ANOMALY	215	19	4	0			1	10098	
samples/정책연구용역사업 중간진도보고서(살아있는 간장 기증자의 의학적 선별기준 연구).hwpx	ANOMALY	222	21	11	0			1	6398	
samples/종이기준.hwp	CLEAN	1	0	0	0			0	57	
samples/종이기준.hwpx	CLEAN	1	0	0	0			0	57	
samples/쪽기준.hwp	CLEAN	1	0	0	0			0	57	
samples/쪽기준.hwpx	CLEAN	1	0	0	0			0	59	
samples/추진일정.hwp	ANOMALY	1	3	0	0			1	84	
samples/추진일정.hwpx	ANOMALY	1	3	0	0			1	88	
samples/통합재정통계(2010.11월).hwp	CLEAN	1	0	0	0			0	126	
samples/통합재정통계(2011.10월).hwp	CLEAN	1	0	0	0			0	115	
samples/통합재정통계(2014.8월).hwp	CLEAN	1	0	0	0			0	122	
samples/투명도0-50-2nd그림글차처럼off.hwp	CLEAN	1	0	0	0			0	63	
samples/투명도0-50-2nd그림글차처럼off.hwpx	CLEAN	1	0	0	0			0	59	
samples/투명도0-50.hwp	CLEAN	1	0	0	0			0	61	
samples/투명도0-50.hwpx	CLEAN	1	0	0	0			0	59	
samples/표-텍스트.hwpx	ANOMALY	1	1	0	0			1	78	
samples/한글문서파일형식_5.0_revision1.3.hwp	ANOMALY	69	9	1	1			1	3057	
samples/한셀OLE.hwp	CLEAN	1	0	0	0			0	81	
samples/한셀OLE.hwpx	CLEAN	1	0	0	0			0	74	
